 County, FIPS, Total,Commercial,Industrial,Residential,Electricity Prod,Onroad,Cement,Aircraft,Airborne,Nonroad
Santa Clara,6085,4.085502316,0.308928931,0.384302668,0.524537529,0.013064328,2.081990227,0.209722706,0.09452949,0.237617334,0.230809103
Santa Cruz,6087,0.646769337,0.052946472,0.03422706,0.063430876,0.024073625,0.28111616,0.115298455,0.013735897,0.034527713,0.02741308
Shasta,6089,0.597726545,0.067029381,0.095192861,0.036375771,0.012435981,0.219178404,0.082936434,0.017343447,0.043595958,0.023638308
Sierra,6091,0.010761308,0.00031489,0.000594188,0.000927881,1.76084E-05,0.006046046,0,0,0,0.002860696
Siskiyou,6093,0.127704366,0.002106858,0.004800658,0.012725228,0,0.071999542,0,0.006426431,0.01615402,0.013491628
Solano,6095,1.165641308,0.102047967,0.376826868,0.109558897,0.002193176,0.467566754,0,0.014900479,0.037455107,0.055092059
Sonoma,6097,0.970038913,0.044239976,0.036378967,0.137103415,0.000275721,0.612238627,0,0.023231418,0.058396454,0.058174335
Stanislaus,6099,0.987372295,0.061236567,0.095619956,0.095894321,0.04380464,0.578909647,0,0.013738043,0.034533102,0.063636019
Sutter,6101,0.655372381,0.082376244,0.033144586,0.01884068,0.381233009,0.105486575,0,0.004438308,0.011156509,0.01869647
Tehama,6103,0.178257573,0.006567691,0.064314421,0.012502387,0.003904298,0.068317872,0,0.003916153,0.009843979,0.008890773
Trinity,6105,0.048067681,0.000196058,0.000423971,0.001555351,0,0.019516491,0,0.005904242,0.014841401,0.005630168
Tulare,6107,0.878963733,0.050296769,0.143517578,0.080490807,2.34803E-05,0.497569996,0,0.01559589,0.039203159,0.052266055
Tuolumne,6109,0.171987953,0.006308572,0.011374795,0.008631148,0.008573368,0.076480296,0,0.014677712,0.036895141,0.009046921
Ventura,6111,2.237312929,0.111866126,0.296431943,0.183104367,0.645631333,0.74933104,0,0.04357729,0.109539569,0.097831262
Yolo,6113,1.5628915,1.100543738,0.067797598,0.036860464,0.001789318,0.274645428,0,0.014041704,0.035296415,0.031916835
Yuba,6115,0.28214829,0.161754334,0.003823624,0.011978578,0.001137318,0.069412318,0,0.006848155,0.017214095,0.009979868
Adams,8001,2.257632514,0.055965405,0.288859825,0.134938353,1.201111215,0.47638866,0,0.011716784,0.029452304,0.059199967
Alamosa,8003,0.050380681,0.002156529,0.000446041,0.006570782,0.001620883,0.023766572,0,0.003507432,0.008816578,0.003495863
Arapahoe,8005,1.193661318,0.111273032,0.066155812,0.216808494,0.008844355,0.536500126,0,0.053171378,0.133656084,0.067252038
Archuleta,8007,0.035559843,0.001087998,0.000162983,0.00495061,1.84872E-07,0.020035375,0,0.001945784,0.00489109,0.002485819
Baca,8009,0.040253757,0.000292704,0.022327973,0.002713421,6.81156E-05,0.011818853,0,0.000274835,0.000690849,0.002067007
Bent,8011,0.056029317,0.017290399,0.020929463,0.002812565,3.86525E-05,0.010530343,0,0.000323512,0.000813209,0.003291174
Boulder,8013,1.087185605,0.059087457,0.084602254,0.115493946,0.390808468,0.287652689,0.039983964,0.018653779,0.04688972,0.044013329
Broomfield,8014,0.098645465,0.005849476,0.005921948,0.015899242,0.000206147,0.064341535,0,0,0,0.006427118
Chaffee,8015,0.062462391,0.01047502,0.006154663,0.00830329,0.000120252,0.027807246,0,0.001959712,0.0049261,0.002716108
Cheyenne,8017,0.16282198,0.007531041,0.134904839,0.001209973,0.006261611,0.010445823,0,0,0,0.002468692
Clear Creek,8019,0.113325348,0.000905594,0.002574695,0.004908372,0,0.103727214,0,0,0,0.001209472
Conejos,8021,0.023641124,0.000467122,0.003879578,0.003544966,0,0.013016437,0,0,0,0.00273302
Costilla,8023,0.017121583,0.000171488,1.86781E-05,0.001886906,0,0.012814782,0,0,0,0.002229728
Crowley,8025,0.017445157,0.000110806,0.006744412,0.00189765,0,0.005810202,0,0,0,0.002882086
Custer,8027,0.009867446,0.000337004,2.5971E-05,0.001963971,0,0.005847262,0,0,0,0.001693238
Delta,8029,0.066378141,0.001984205,0.001031756,0.01317188,6.06304E-05,0.039391298,0,0.001374175,0.003454243,0.005909954
Denver,8031,2.393514431,0.22366604,0.138560852,0.256286081,0.57183944,0.717539603,0,0.114121088,0.286864433,0.084636894
Dolores,8033,0.026120875,0.000229022,0.015171905,0.000987174,0.001243161,0.006357356,0,0,0,0.002132256
Douglas,8035,0.409571895,0.014896537,0.004797902,0.075769521,0.000471971,0.26756133,0,0,0,0.046074633
Eagle,8037,0.201068182,0.010775237,0.009836812,0.015316187,0.003766286,0.127344313,0,0.006418394,0.01613382,0.011477133
Elbert,8039,0.060843816,0.009690917,0.000450804,0.009781672,0,0.037519812,0,0,0,0.003400611
El Paso,8041,2.349105238,0.142803127,0.070092284,0.227770374,1.114401595,0.579035013,0,0.041262598,0.103721163,0.070019085
Fremont,8043,0.24561206,0.015238637,0.01923804,0.020145719,0.00013829,0.050321607,0.13118143,0.001683379,0.004231486,0.003433472
Garfield,8045,0.342666868,0.006870171,0.191746307,0.019153035,0.003978077,0.107878403,0,0.001332989,0.003350716,0.008357171
Gilpin,8047,0.019044469,0.00188926,1.86781E-05,0.002424339,0,0.012272183,0,0,0,0.002440008
Grand,8049,0.063437379,0.012197983,0.000180293,0.005084166,0,0.036957702,0,0.000690009,0.001734463,0.006592763
Gunnison,8051,0.061210012,0.002655683,0.000360569,0.005751911,0,0.031505059,0,0.004032277,0.010135874,0.006768639
Hinsdale,8053,0.006633621,0.000115938,1.86781E-05,0.000408272,0,0.00277445,0,0,0,0.003316283
Huerfano,8055,0.044876651,0.003149302,0.000122806,0.003997771,0,0.032931146,0,0.000479819,0.001206118,0.00298969
Jackson,8057,0.011389401,0.000224839,1.86781E-05,0.000665465,0,0.006714685,0,0,0,0.003765734
Jefferson,8059,1.336854852,0.09697387,0.227672513,0.241234432,0,0.628953851,0,0.020056234,0.050415047,0.071548905
Kiowa,8061,0.016949828,0.000224535,0.001137297,0.000971512,0.000148208,0.01102427,0,0.000270541,0.000680052,0.002493413
Kit Carson,8063,0.090848621,0.00070501,0.001721893,0.003926001,0.000747742,0.070035401,0,0.000885545,0.002225983,0.010601046
Lake,8065,0.08763912,0.000519156,0.001366489,0.003800072,0,0.075768451,0,0.001390402,0.003495033,0.001299517
La Plata,8067,0.229053953,0.016599928,0.13699332,0.021387256,0.001171058,0.012745425,0,0.008428336,0.021186179,0.01054245
Larimer,8069,1.246235367,0.052647111,0.067061992,0.11322224,0.622677734,0.306269785,0,0.012014843,0.030201527,0.042140135
Las Animas,8071,0.116194037,0.001382745,0.057893513,0.008275358,0,0.041343814,0,0.001567446,0.003940069,0.001791092
Lincoln,8073,0.050443338,0.000961442,0.001646126,0.002707287,0.009402114,0.032219222,0,0.000483108,0.001214384,0.001809656
Logan,8075,0.10215401,0.007052183,0.023029934,0.009771096,0.005129294,0.044668724,0,0.000682026,0.0017144,0.010106353
Mesa,8077,0.472127483,0.017219727,0.073889739,0.056081302,0.108352223,0.153656144,0,0.013157381,0.033073507,0.01669746
Mineral,8079,0.01413291,0.000102165,1.86781E-05,0.000415562,0,0.008179618,0,0,0,0.005416886
Moffat,8081,2.730509918,0.001186677,0.051184047,0.006005124,2.641816094,0.026233099,0,0.00027097,0.000681131,0.003132775
Montezuma,8083,0.093903455,0.005755754,0.020812778,0.010747388,0.000129245,0.048247952,0,0.001275401,0.003205957,0.00372898
Montrose,8085,0.321915172,0.003355342,0.012301475,0.015734044,0.228586965,0.04444674,0,0.003309471,0.008318969,0.005862165
Morgan,8087,1.31122531,0.013607587,0.078975593,0.011174252,1.139950898,0.056268443,0,0.000712224,0.001790306,0.008746007
Otero,8089,0.054974727,0.002027662,0.006815848,0.010302538,0.00107429,0.02928023,0,0.000791171,0.001988754,0.002694235
Ouray,8091,0.018540823,0.000309298,7.083E-05,0.001982161,0,0.013111644,0,0,0,0.003066889
Park,8093,0.039349883,0.000408086,0.000136938,0.00698367,0,0.028669513,0,0,0,0.003151676
Phillips,8095,0.020506896,0.000580463,0.000163592,0.002221648,1.27249E-05,0.007572291,0,0.000708244,0.001780306,0.007467627
Pitkin,8097,0.069899111,0.006563952,0.000559557,0.006335324,0,0.025770831,0,0.007252377,0.01823019,0.00518688
Prowers,8099,0.087512588,0.001398261,0.032777347,0.006896368,0.003037508,0.022361472,0,0.002027168,0.005095662,0.013918802
Pueblo,8101,1.864386935,0.057576521,0.066797979,0.070510037,1.420539111,0.184853811,0,0.01386526,0.034852893,0.015391322
Rio Blanco,8103,0.300441597,0.079978862,0.173937807,0.002867872,0.00532621,0.013502392,0,0.005994112,0.015067302,0.00376704
Rio Grande,8105,0.036667847,0.001432863,0.001419932,0.005525584,0,0.02094566,0,0.000712879,0.001791952,0.004838977
Routt,8107,1.173838845,0.004777466,0.00171761,0.00934602,1.098835558,0.036620194,0,0.004091279,0.010284187,0.008166532
Saguache,8109,0.025369836,0.000260624,0.000110967,0.002718625,0,0.018566217,0,0,0,0.003713403
San Juan,8111,0.012915986,0.000246222,1.86781E-05,0.000378875,0,0.008332985,0,0,0,0.003939226
San Miguel,8113,0.038601602,0.001803393,0.004508919,0.002776436,8.23376E-05,0.017499421,0,0.002182761,0.005486774,0.00426156
Sedgwick,8115,0.021746273,0.000382423,1.86781E-05,0.001609925,0,0.015608622,0,2.68393E-05,6.74635E-05,0.004032322
Summit,8117,0.102097488,0.008467131,0.000321096,0.008458195,0,0.078289563,0,0,0,0.006561503
Teller,8119,0.045056931,0.002211369,0.000195963,0.010034369,0,0.029854369,0,0,0,0.002760862
Washington,8121,0.051474975,0.000264122,0.006806861,0.002621206,0,0.022956721,0,0.002204663,0.00554183,0.011079571
Weld,8123,1.690290135,0.099457046,0.470604053,0.080447108,0.59338297,0.321026814,0,0.023179225,0.058265262,0.043927658
Yuma,8125,0.079759279,0.000936518,0.036125096,0.005176299,0,0.016662739,0,0.002031202,0.005105799,0.013721626
Fairfield,9001,2.946575339,0.278518567,0.042601485,0.549860339,0.876855967,0.990894886,0,0.023536774,0.059164028,0.125143293
Hartford,9003,2.277993906,0.326180477,0.045477208,0.566291652,0.053238168,1.024765969,0,0.0480741,0.120843134,0.0931232
Litchfield,9005,0.415812276,0.04733365,0.021795493,0.122723224,0,0.196153387,0,0,0,0.027806523
Middlesex,9007,0.625342319,0.040730532,0.095749339,0.104845097,0.116244064,0.232689341,0,0.002823487,0.007097359,0.025163101
New Haven,9009,2.383268232,0.254555615,0.062726867,0.534378419,0.467708579,0.898281025,0,0.020258306,0.050922992,0.094436428
New London,9011,0.906677076,0.083450386,0.090498768,0.172338669,0.083794789,0.406789447,0,0.008820359,0.022171599,0.038813059
Tolland,9013,0.353833891,0.036734835,0.004333161,0.088050809,0,0.211149793,0,0,0,0.013565293
Windham,9015,0.670444223,0.02210368,0.016104625,0.074065798,0.375321278,0.146306875,0,0.005599267,0.014074796,0.016867904
Kent,10001,0.5395687,0.032708251,0.054403449,0.040735774,0.044998425,0.214394091,0,0.033640102,0.084560612,0.034127996
New Castle,10003,2.472721819,0.159613518,0.373942228,0.189190398,0.881899231,0.728747429,0,0.023691318,0.059552499,0.056085197
Sussex,10005,1.371502031,0.023674392,0.268082588,0.034436567,0.668435503,0.303645437,0,0.00657753,0.016533835,0.050116178
District of Columbia,11001,1.260173022,0.323700293,0.00658526,0.256174669,0.073213024,0.53289579,0,4.2943E-05,0.000107943,0.0674531
Alachua,12001,1.147965849,0.011151518,0.050650544,0.007409952,0.508103521,0.411553408,0.095366007,0.010129081,0.025461317,0.0281405
Baker,12003,0.096469269,0.001210887,0.005191868,0.00079006,0,0.087085574,0,0,0,0.00219088
Bay,12005,1.162660289,0.008702958,0.11196997,0.005505068,0.744363281,0.216504808,0,0.010843854,0.027258026,0.037512324
Bradford,12007,0.098505329,0.001395017,0.021050103,0.000928807,0,0.058005348,0,0.003679997,0.009250352,0.004195705
Brevard,12009,2.265118975,0.027924689,0.131440496,0.017542251,0.960619053,0.815143597,0,0.060543686,0.152187736,0.099717469
Broward,12011,4.844410197,0.087701764,0.421026223,0.057237815,1.682552471,1.981157374,0,0.120136619,0.301985578,0.192612353
Calhoun,12013,0.030597324,0.000760575,0.003053958,0.000467167,0,0.023967386,0,0.000109505,0.000275262,0.001963473
Charlotte,12015,0.353633418,0.007814104,0.033989109,0.005119972,3.12492E-05,0.236306292,0,0.00872391,0.021929158,0.039719623
Citrus,12017,4.077882639,0.006578964,0.036541896,0.004324273,3.762440373,0.225467842,0,0.005303977,0.013332529,0.023892784
Clay,12019,0.278165076,0.008041517,0.034632108,0.005260547,0,0.209471245,0,0,0,0.02075966
Collier,12021,0.664621657,0.01163416,0.055122754,0.007725378,0.024391596,0.394908806,0,0.024811429,0.062368109,0.083659425
Columbia,12023,0.286469889,0.003081896,0.01316783,0.001987023,0,0.250337082,0,0.0034854,0.008761195,0.005649464
DeSoto,12027,0.117419565,0.001388795,0.00799826,0.000928807,0.027038148,0.065968306,0,0.002089594,0.005252581,0.006755075
Dixie,12029,0.04761126,0.000733237,0.003156736,0.000474634,0,0.030677258,0,0.001932433,0.004857526,0.005779435
Duval,12031,5.940603261,0.097236282,0.473653237,0.028293358,3.671615046,1.321237039,0,0.063087163,0.158581232,0.126899904
Escambia,12033,3.770191892,0.019244227,1.744050366,0.010539198,1.368674995,0.485576698,0,0.028986635,0.072863262,0.040256513
Flagler,12035,0.247603653,0.00279625,0.012035059,0.001838982,0,0.125605679,0,0.022462124,0.056462694,0.026402865
Franklin,12037,0.047263624,0.000561201,0.002458016,0.000381329,0,0.021185013,0,0.002814603,0.007075026,0.012788437
Gadsden,12039,0.21233614,0.003591317,0.026049559,0.001640495,0,0.174414828,0,0.00066991,0.001683943,0.004286088
Gilchrist,12041,0.054257741,0.0011047,0.00990004,0.000532545,0,0.040501569,0,0,0,0.002218888
Glades,12043,0.044871883,0.001409639,0.00223749,0.000334059,0,0.022375756,0,0,0,0.018514939
Gulf,12045,0.055316756,0.000826196,0.018455527,0.00050891,0,0.028767832,0,0,0,0.006758291
Hamilton,12047,0.119431147,0.000730119,0.028046458,0.000474634,0,0.088031976,0,0,0,0.002147959
Hardee,12049,0.350636199,0.001193721,0.005146477,0.000766425,0.295986995,0.038569617,0,0.000880331,0.002212872,0.005879761
Hendry,12051,0.118426091,0.001648626,0.032899305,0.001093017,0,0.058837792,0,0.003620578,0.00910099,0.011225782
Hernando,12053,0.791837106,0.007286743,0.031838374,0.004785913,0.264645683,0.193225763,0.250941909,0.005375722,0.01351287,0.020224128
Highlands,12055,0.223665189,0.004250647,0.03345573,0.00279889,0.000652523,0.123912302,0,0.011565474,0.029071953,0.017957671
Hillsborough,12057,6.316811672,0.106580742,0.287469453,0.035060867,4.018364323,1.453223396,0,0.068809687,0.172965859,0.174337346
Holmes,12059,0.091460357,0.001048138,0.004606593,0.000704222,0,0.061536978,0,0.00594161,0.014935335,0.002687481
Indian River,12061,0.356291362,0.007235492,0.024797312,0.003740166,0.029855738,0.151611229,0,0.030054255,0.075546922,0.033450247
Jackson,12063,0.341024313,0.002808376,0.010927677,0.00166413,0.109742783,0.192371297,0,0.004332644,0.010890903,0.008286504
Jefferson,12065,0.0941048,0.000742762,0.003209238,0.000485275,0,0.085263073,0,0,0,0.004404452
Lafayette,12067,0.022775486,0.000359537,0.001596965,0.000237054,0,0.019281884,0,0,0,0.001300045
Lake,12069,0.424607085,0.012342486,0.067575537,0.007818683,0.000206218,0.238515914,0,0.012425056,0.031232676,0.054490514
Lee,12071,1.823779916,0.022473212,0.099560973,0.015197627,0.723744017,0.72136815,0,0.025573491,0.064283696,0.151578749
Leon,12073,0.683663306,0.019918039,0.05290344,0.008059437,0.124774216,0.369964983,0,0.020253767,0.050911589,0.036877834
Levy,12075,0.131598796,0.00213744,0.007946993,0.001213132,0,0.098937006,0,0.002173987,0.00546472,0.013725519
Liberty,12077,0.022546907,0.000424073,0.001643686,0.000244521,0,0.018990679,0,0,0,0.001243948
Madison,12079,0.131800202,0.001011799,0.004420493,0.000656951,0,0.121175313,0,0,0,0.004535646
Manatee,12081,1.998752515,0.021157392,0.06878782,0.009081549,1.381575986,0.368120094,0,0.020536046,0.051621142,0.077872486
Marion,12083,0.75498303,0.013804606,0.07933452,0.009167388,0,0.569864653,0,0.006620166,0.016641013,0.059550683
Martin,12085,2.769579543,0.006811447,0.028935539,0.004408284,2.36132231,0.261497692,0,0.014479263,0.036396297,0.055728711
Miami-Dade,12086,5.129586344,0.125657615,0.562290535,0.081097001,0.653045129,2.677214138,0.352773409,0.116171328,0.29201808,0.26931911
Monroe,12087,0.28514647,0.00465313,0.019657512,0.002970567,0.000331021,0.099061746,0,0.022188108,0.055773912,0.080510475
Nassau,12089,0.4009969,0.003237937,0.212767645,0.00212577,0,0.149939091,0,0.00587061,0.014756866,0.01229898
Okaloosa,12091,0.530873177,0.010464686,0.048846468,0.00634057,0,0.289217715,0,0.041504222,0.104328534,0.030170982
Okeechobee,12093,0.083716825,0.0018342,0.007946993,0.001213132,0,0.049748845,0,0.00267277,0.0067185,0.013582386
Orange,12095,3.879941318,0.048377582,0.215767802,0.030457271,1.656232542,1.433181064,0,0.09206717,0.231427838,0.172430048
Osceola,12097,0.777063965,0.008870864,0.03884422,0.005618241,0.468115538,0.141692539,0,0.015637159,0.039306885,0.058978518
Palm Beach,12099,2.760300464,0.061057326,0.292464775,0.039108282,0.53343815,1.372919009,0,0.062584076,0.157316643,0.241412203
Pasco,12101,1.794631055,0.018519478,0.081235716,0.012336441,1.104598361,0.502843151,0,0.005585399,0.014039927,0.055472582
Pinellas,12103,2.827967512,0.595606237,0.228747342,0.032747252,0.513242164,1.193243934,0,0.044617071,0.112153248,0.107610265
Polk,12105,3.621321671,0.026515529,0.180084278,0.017033341,2.462333119,0.740776013,0,0.031914361,0.080222638,0.082442392
Putnam,12107,3.162404745,0.075531179,0.109362129,0.002612873,2.8017063,0.143129898,0,0.00490553,0.012330957,0.01282588
St. Johns,12109,0.393908793,0.007414881,0.032348848,0.004470487,0,0.237671356,0,0.018048578,0.045368432,0.048586211
St. Lucie,12111,0.512266342,0.01034357,0.055468136,0.006784103,0.00875061,0.312291929,0,0.021033797,0.052872333,0.044721863
Santa Rosa,12113,0.530846828,0.006832563,0.18330946,0.004517757,0.017859442,0.26743834,0,0.006483313,0.016297005,0.028108949
Sarasota,12115,0.675082316,0.01724213,0.075611413,0.011426266,0,0.436161559,0,0.018649191,0.046878184,0.069113572
Seminole,12117,0.957344804,0.020018662,0.088134657,0.013327451,0,0.629775588,0,0.040867313,0.102727538,0.062493595
Sumter,12119,0.187619979,0.002926735,0.010466513,0.001601927,0,0.156167069,0,0,0,0.016457734
Suwannee,12121,0.418281332,0.001861842,0.012475904,0.001228065,0.125300306,0.156962638,0.110452155,0.001749925,0.00439876,0.003851736
Taylor,12123,0.092034701,0.001076988,0.035028153,0.000704222,0,0.041147343,0,0.002032981,0.005110273,0.00693474
Union,12125,0.021744596,0.001042781,0.003158067,0.000474634,0,0.013072022,0,0,0,0.003997092
Volusia,12127,1.965382363,0.024984743,0.117560393,0.015854486,0.763632732,0.663674286,0,0.085178307,0.214111415,0.080386001
Wakulla,12129,0.267660002,0.001080721,0.004702261,0.000711688,0.186015603,0.068510452,0,0,0,0.006639277
Walton,12131,0.216218252,0.002154692,0.009370683,0.00141591,0,0.170842065,0,0.001912005,0.004806183,0.025716713
Washington,12133,0.108564384,0.00116177,0.010620254,0.000766425,0,0.091057055,0,0,0,0.004958881
Appling,13001,0.064969979,0.001061772,0.00893636,0.002563014,0,0.044385093,0,0.001127253,0.002833558,0.004062929
Atkinson,13003,0.034380893,0.000191941,0.008056219,0.000804243,0,0.02323793,0,0,0,0.00209056
Bacon,13005,0.037354802,0.00065468,0.009971467,0.001848033,0,0.020600696,0,0.000708559,0.001781093,0.001790275
